Send a distress signal, and then inform the senate that all aboard were killed.|Invii un segnale d'allarme e poi dica al senato che sono morti tutti.|6|2.0
Lord Vader, the battle station plans are not aboard this ship...|Lord Fener, i piani della stazione da battaglia non sono a bordo...|6|2.0
and no transmissions were made.|e non sono state inviate trasmissioni.|6|2.0
An escape pod was jettisoned during the fighting, but no life forms were aboard.|È stata espulsa una capsula di salvataggio, ma senza forme di vita.|6|2.0
She must have hidden the plans in the escape pod.|Deve aver nascosto i piani nella capsula.|6|2.0
Send a detachment down to retrieve them.|Invii un distaccamento a recuperarli.|6|2.0
See to it personally, Commander.|Lo faccia personalmente, comandante.|6|2.0
There'll be no one to stop us this time.|Questa volta non ci sarà nessuno a fermarci.|6|2.0
Yes, sir.|Sì, signore.|6|2.0
How did we get into this mess?|Come siamo finiti in questo guaio?|6|2.0
I really don't know how.|Non so proprio come sia successo.|6|2.0
We seem to be made to suffer. It's our lot in life.|Siamo stati fatti per soffrire. È il nostro destino.|6|2.0
I've got to rest before I fall apart.|Devo riposarmi prima di cadere a pezzi.|6|2.0
My joints are almost frozen.|Ho le giunture quasi congelate.|6|2.0
What a desolate place this is.|Che landa desolata.|6|2.0
Where do you think you're going?|Dove credi di andare?|6|2.0
Well, I'm not going that way. It's much too rocky.|Io da quella parte non ci vado. È troppo roccioso.|6|2.0
This way is much easier.|Da questa parte si cammina meglio.|6|2.0
What makes you think there are settlements over there?|Cosa ti fa pensare che da quella parte sia abitato?|6|2.0
Don't get technical with me.|Non andare tanto sul tecnico.|6|2.0
What mission? What are you talking about?|Quale missione? Ma di che stai parlando?|6|2.0
I've just about had enough of you.|Ne ho abbastanza di te, sai.|6|2.0
Go that way.|Vai pure da quella parte.|6|2.0
You'll be malfunctioning within a day, you nearsighted scrap pile.|Ti ci vorrà meno di un giorno per romperti, lattina miope.|6|2.0
And don't let me catch you following me, begging for help...|E non provarti a seguirmi o a supplicarmi di aiutarti...|6|2.0
because you won't get it.|perché non ci penserò neanche.|6|2.0
No more adventures.|Basta con le avventure.|6|2.0
I'm not going that way.|Io di là non ci vado.|6|2.0
That malfunctioning little twerp. This is all his fault.|Nanerottolo difettoso. È tutta colpa sua.|6|2.0
He tricked me into going this way...|È stato lui a farmi andare di qua...|6|2.0
but he'll do no better.|ma non se la caverà meglio di me.|6|2.0
Wait. What's that?|Un momento. E quello cos'è?|6|2.0
A transport. I'm saved.|Un trasporto. Sono salvo.|6|2.0
Over here!|Da questa parte!|6|2.0
Hey!|Ehi!|6|2.0
Hey!|Ehi!|6|2.0
Help! Please help!|Aiuto! Vi prego, aiutatemi!|6|2.0
R2?|R2?|6|2.0
R2-D2, it is you! It is you!|R2-D2, sei tu! Sei proprio tu!|6|2.0
Someone was in the pod. The tracks go off in this direction.|C'era qualcuno nella capsula. Le orme vanno da quella parte.|6|2.0
Look, sir. Droids.|Guardi, signore. Droidi.|6|2.0
We stopped.|Ci siamo fermati.|6|2.0
Wake up. Wake up!|Sveglia. Svegliati!|6|2.0
We're doomed.|Siamo spacciati.|6|2.0
Do you think they'll melt us down?|Credi che ci fonderanno?|6|2.0
Don't shoot. Don't shoot.|Non sparate. Non sparate.|6|2.0
Will this never end?|Finirà mai questo tormento?|6|2.0
Fine. Let's go.|Bene, andiamo.|6|2.0
Luke!|Luke!|6|2.0
Luke, tell Uncle if he gets a translator, be sure it speaks Bocce.|Luke, di' a tuo zio che se prende un traduttore, deve parlare il bocce.|6|2.0
Doesn't look like we have much choice, but I'll remind him.|Non sembra esserci un grande assortimento, ma glielo ricorderò.|6|2.0
Yeah, we'll take that red one.|Sì, prendiamo quello rosso.|6|2.0
No, not that one.|No, non quello.|6|2.0
I suppose you're programmed for etiquette and protocol.|Immagino che ti abbiamo programmato per l'etichetta e il protocollo.|6|2.0
Protocol? It's my primary function, sir. I am well-versed in all the customs...|Il protocollo è la mia funzione primaria, signore. Conosco bene...|6|2.0
I have no need for a protocol droid.|Non mi serve un droide protocollare.|6|2.0
Of course you haven't, sir.|Certo che no, signore.|6|2.0
Not in an environment such as this.|Non certo in questo ambiente.|6|2.0
That's why I have been programmed...|Per questo sono stato programmato...|6|2.0
I need a droid who understands the binary language of moisture vaporators.|Mi serve un droide che capisca il linguaggio binario dei vaporatori.|6|2.0
Vaporators? Sir, my first job was programming binary load lifters...|Vaporatori? Signore, ho programmato elevatori di carico binari...|6|2.0
very similar to your vaporators in most respects.|Molto simili ai vostri vaporatori.|6|2.0
Can you speak Bocce?|Parli il bocce?|6|2.0
Of course. It's like a second language.|Certo. È la mia seconda lingua.|6|2.0
All right. Shut up. I'll take this one.|Bene, sta' zitto. Prendo questo.|6|2.0
Shutting up, sir.|Sto subito zitto, signore.|6|2.0
Take these two to the garage. I want them cleaned up before dinner.|Porta questi due al garage. Ripuliscili prima di cena.|6|2.0
But I was going into Tosche Station to pick up some power converters.|Stavo andando alla stazione Tosche a prendere dei trasformatori.|6|2.0
You can waste time with your friends when your chores are done.|Perderai tempo con gli amici dopo aver finito il tuo lavoro.|6|2.0
Now come on. Get to it.|E ora muoviti.|6|2.0
All right. Come on.|D'accordo, andiamo.|6|2.0
And the red one. Come on.|Anche quello rosso. Forza.|6|2.0
Come on, red. Let's go.|Andiamo, rosso. Muoviti.|6|2.0
Uncle Owen.|Zio Owen.|6|2.0
Yeah?|Sì?|6|2.0
This R2 unit has a bad motivator. Look.|Questa unità R2 ha il motivatore rotto. Guarda.|6|2.0
Hey, what are you trying to push on us?|Cosa volevi affibbiarci, eh?|6|2.0
Excuse me, sir, but that R2 unit is in prime condition, a real bargain.|Scusi, signore, ma quell'unità R2 è in ottimo stato, un vero affare.|6|2.0
Uncle Owen, what about that one?|Zio Owen, che ne pensi di quello?|6|2.0
What about that blue one? We'll take that one.|Quanto costa quello blu? Lo prendiamo.|6|2.0
Take this away.|Questo portatelo via.|6|2.0
You'll be pleased with that one, sir.|Sarà molto soddisfatto, signore.|6|2.0
He really is in first-class condition.|È davvero in ottimo stato.|6|2.0
I've worked with him before. Here he comes.|Ho già lavorato con lui. Eccolo che arriva.|6|2.0
Let's go.|Andiamo.|6|2.0
Don't you forget this.|E non te lo dimenticare.|6|2.0
Why I should stick my neck out for you is quite beyond my capacity.|Non so proprio perché dovrei espormi per te.|6|2.0
Thank the maker. This oil bath is going to feel so good.|Lode al mio creatore. Questo bagno d'olio è proprio un toccasana.|6|2.0
I've got such a bad case of dust contamination I can barely move.|Sono talmente impolverato che mi muovo a malapena.|6|2.0
It just isn't fair.|Non è giusto.|6|2.0
Biggs is right. I'm never gonna get out of here.|Biggs ha ragione. Non me ne andrò mai di qui.|6|2.0
Is there anything I might do to help?|Posso fare qualcosa?|6|2.0
No, not unless you can alter time, speed up the harvest...|No, a meno che tu sappia accelerare il tempo, anticipare il raccolto...|6|2.0
or teleport me off this rock.|o teletrasportarmi via da questo pianeta.|6|2.0
I don't think so, sir.|Non credo, signore.|6|2.0
I'm only a droid and not very knowledgeable about such things.|Sono solo un droide e non m'intendo di certe cose.|6|2.0
Not on this planet, anyway.|Non su questo pianeta, almeno.|6|2.0
As a matter of fact, I'm not even sure which planet I'm on.|In effetti, non so neanche su quale pianeta mi trovo.|6|2.0
Well, if there's a bright centre to the universe...|Beh, se c'è un centro luminoso dell'universo...|6|2.0
you're on the planet that it's farthest from.|sei sul pianeta che gli è più lontano.|6|2.0
I see, sir.|Capisco, signore.|6|2.0
You can call me Luke.|Puoi chiamarmi Luke.|6|2.0
I see, Sir Luke.|Capisco, padroncino Luke.|6|2.0
Just Luke.|Solo Luke.|6|2.0
And I am C-3PO, human-cyborg relations.|E io sono C-3PO, relazioni umano-cyborg.|6|2.0
This is my counterpart, R2-D2.|E questa è la mia controparte, R2-D2.|6|2.0
Hello.|Ciao.|6|2.0
A lot of carbon scoring here. Looks like you've seen a lot of action.|Quante scorie di carbonio. Dovete averne viste delle belle.|6|2.0
With all we've been through, I'm amazed we're in as good condition as we are...|Con quello che abbiamo passato siamo anche troppo in buono stato...|6|2.0
with the rebellion and all.|con la Ribellione e tutto il resto.|6|2.0
You know of the rebellion against the Empire?|Sai qualcosa della Ribellione contro l'Impero?|6|2.0
That's how we came to be in your service, if you take my meaning, sir.|È così che siamo finiti al tuo servizio, non so se mi spiego.|6|2.0
Have you been in many battles?|Avete fatto molte battaglie?|6|2.0
Several, I think.|Svariate, direi.|6|2.0
There's not much to tell.|Non c'è molto da raccontare.|6|2.0
I'm not much more than an interpreter and not very good at telling stories.|Io sono solo un interprete e non so raccontare le storie.|6|2.0
Well, not at making them interesting, anyway.|Cioè, non so renderle interessanti.|6|2.0
Well, my little friend...|Beh, piccolo amico...|6|2.0
you got something jammed in here real good.|qui dentro c'è qualcosa che è incastrato proprio bene.|6|2.0
Were you on a Starcruiser or...|Eravate su un incrociatore stellare o...|6|2.0
Help me, Obi-Wan Kenobi. You're my only hope.|Aiutami, Obi-Wan Kenobi. Sei la mia unica speranza.|6|2.0
What's this?|Che cos'è?|6|2.0
"What is what"? He asked you a question. What is that?|"Cos'è cosa?" Ti ha fatto una domanda. Cos'è?|6|2.0
Help me, Obi-Wan Kenobi. You're my only hope.|Aiutami, Obi-Wan Kenobi. Sei la mia unica speranza.|6|2.0
Help me, Obi-Wan Kenobi. You're my only hope.|Aiutami, Obi-Wan Kenobi. Sei la mia unica speranza.|6|2.0
He says it's nothing, sir, merely a malfunction.|Dice che non è niente, signore, solo un piccolo difetto.|6|2.0
Old data. Pay it no mind.|Vecchi dati. Non farci caso.|6|2.0
Who is she? She's beautiful.|E lei chi è? È molto bella.|6|2.0
I'm afraid I'm not quite sure, sir.|Temo di non saperlo, signore.|6|2.0
I think she was a passenger on our last voyage.|Credo che fosse una passeggera del nostro ultimo viaggio.|6|2.0
A person of some importance, I believe.|Una persona di una certa importanza, credo.|6|2.0
Our captain was...|Il nostro capitano era...|6|2.0
Is there any more to this recording?|È tutta qui la registrazione?|6|2.0
Behave yourself, R2. You're going to get us into trouble.|Comportati bene, R2. Ci metterai nei guai.|6|2.0
It's all right.|Va tutto bene.|6|2.0
You can trust him.|Puoi fidarti di lui.|6|2.0
He's our new master.|È il nostro nuovo padrone.|6|2.0
You're my only hope.|Sei la mia unica speranza.|6|2.0
He says he's the property of Obi-Wan Kenobi, a resident of these parts...|Dice di appartenere a Obi-Wan Kenobi, un residente di queste parti...|6|2.0
and it's a private message for him.|ed è un messaggio privato per lui.|6|2.0
Frankly, I don't know what he's talking about.|Francamente non so di cosa parli.|6|2.0
Our last master was Captain Antilles.|Il nostro ultimo padrone era il capitano Antilles.|6|2.0
But with all we've been through, this R2 unit has become a bit eccentric.|Ma con quello che abbiamo passato R2 è diventato un po' eccentrico.|6|2.0
Obi-Wan Kenobi. I wonder if he means old Ben Kenobi.|Obi-Wan Kenobi. Chissà se si riferisce al vecchio Ben Kenobi.|6|2.0
I beg your pardon, sir, but do you know what he's talking about?|Chiedo scusa, padroncino, tu sai di cosa parli?|6|2.0
I don't know anyone named Obi-Wan...|Non conosco nessuno di nome Obi-Wan...|6|2.0
but old Ben lives out beyond the Dune Sea.|ma il vecchio Ben abita oltre il Mare delle Dune.|6|2.0
He's kind of a strange old hermit.|È uno strano, vecchio eremita.|6|2.0
I wonder who she is.|Chissà chi è lei.|6|2.0
Sounds like she's in trouble. I better play back the whole thing.|Sembra che sia nei guai. Sarà meglio sentire tutto il messaggio.|6|2.0
He says the restraining bolt has short-circuited his recording system.|Dice che il bullone restrittivo gli blocca il sistema di registrazione.|6|2.0
He suggests that if you remove the bolt...|Suggerisce che se gli togli il bullone...|6|2.0
he might be able to play back the entire recording.|può darsi che riesca a farci vedere l'intero messaggio.|6|2.0
Oh, yeah. Well...|Sì, beh...|6|2.0
I guess you're too small to run away on me if I take this off.|direi che sei troppo piccolo per scappare se te lo tolgo.|6|2.0
Okay.|Bene.|6|2.0
There you go.|Ecco fatto.|6|2.0
Where'd she go? Bring her back. Play back the entire message.|Dov'è andata? Fammela rivedere. Fammi vedere l'intero messaggio.|6|2.0
"What message"?|"Quale messaggio?"|6|2.0
The one you've just been playing.|Quello che abbiamo appena visto.|6|2.0
The one you're carrying inside your rusty innards.|Quello che hai nelle tue interiora arrugginite.|6|2.0
Luke! Luke!|Luke! Luke!|6|2.0
I'll be right there, Aunt Beru.|Vengo subito, zia Beru.|6|2.0
I'm sorry, sir, but he appears to have picked up a slight flutter.|Mi dispiace, padroncino, ma pare che abbia un difetto momentaneo.|6|2.0
Here. See what you can do with him. I'll be right back.|Tieni, vedi cosa puoi fare. Torno subito.|6|2.0
Just you reconsider playing that message for him.|Tu ripensaci e fagli vedere quel messaggio.|6|2.0
No, I don't think he likes you at all.|No, non credo che tu gli piaccia affatto.|6|2.0
No, I don't like you either.|No, non piaci neanche a me.|6|2.0
That R2 unit might have been stolen.|XXXX|6|2.0
What makes you think that?|XXXX|6|2.0
I stumbled across a recording while I was cleaning him.|Per caso, mentre lo pulivo, ho trovato un messaggio registrato.|6|2.0
He says he belongs to someone called Obi-Wan Kenobi.|Dice di appartenere a qualcuno di nome Obi-Wan Kenobi.|6|2.0
I thought he might have meant old Ben.|Credevo si riferisse al vecchio Ben.|6|2.0
Do you know what he's talking about?|Tu sai di cosa parli?|6|2.0
I wonder if he's related to Ben.|Chissà se è un parente di Ben.|6|2.0
That wizard's just a crazy old man.|Quel mago è solo un vecchio pazzo.|6|2.0
Tomorrow, take that R2 unit to Anchorhead and have its memory erased.|Domani porta quell'R2 a Anchorhead e fagli cancellare la memoria.|6|2.0
That'll be the end of it. It belongs to us now.|Così non ne parliamo più. Ormai appartiene a noi.|6|2.0
But what if this Obi-Wan comes looking for him?|E se questo Obi-Wan venisse a cercarlo?|6|2.0
He won't.|Non verrà.|6|2.0
I don't think he exists any more. He died about the same time as your father.|Non credo esista più. È morto quando morì tuo padre.|6|2.0
He knew my father?|Conosceva mio padre?|6|2.0
I told you to forget it.|Ti ho detto di lasciar perdere.|6|2.0
Your only concern is to prepare those new droids for tomorrow.|Tu pensa solo a preparare i nuovi droidi per domani.|6|2.0
In the morning, I want them on the south ridge working on those condensers.|Domattina devono essere sul crinale a sud a lavorare sui condensatori.|6|2.0
Yes, sir.|Sì, signore.|6|2.0
I think those new droids are gonna work out fine.|Credo che quei droidi funzioneranno bene.|6|2.0
In fact, I was also thinking about our agreement...|Infatti, stavo pensando al nostro patto...|6|2.0
about me staying on another season.|riguardo al mio rimanere per un'altra stagione.|6|2.0
If these new droids work out, I want to apply to the academy this year.|Se i droidi funzionano, potrò iscrivermi all'accademia quest'anno.|6|2.0
You mean the next semester before the harvest?|Vuoi dire il prossimo semestre, prima della mietitura?|6|2.0
Sure. There's more than enough droids.|Certo. Ora ce ne sono abbastanza, di droidi.|6|2.0
Harvest is when I need you the most.|Il tuo aiuto mi serve soprattutto per la mietitura.|6|2.0
It's only one season more.|È solo un'altra stagione.|6|2.0
This year we'll make enough on the harvest to hire more hands...|Quest'anno guadagneremo abbastanza per assumere altri aiutanti...|6|2.0
and then you can go to the academy next year.|così potrai andare all'accademia l'anno prossimo.|6|2.0
You must understand I need you here, Luke.|Cerca di capire, Luke, tu mi servi qui.|6|2.0
But it's a whole 'nother year.|Ma un anno è lungo.|6|2.0
It's only one more season.|Si tratta solo di una stagione.|6|2.0
That's what you said when Biggs and Tank left.|È quello che hai detto quando se ne sono andati Biggs e Tank.|6|2.0
Where are you going?|Dove vai?|6|2.0
Looks like I'm going nowhere.|Da nessuna parte, pare.|6|2.0
I have to go finish cleaning those droids.|Devo andare a finire di pulire quei droidi.|6|2.0
Owen, he can't stay here forever.|Owen, non può rimanere per sempre.|6|2.0
Most of his friends have gone.|I suoi amici se ne sono già andati.|6|2.0
It means so much to him.|Ci tiene così tanto.|6|2.0
I'll make it up to him next year. I promise.|Mi farò perdonare l'anno prossimo, lo prometto.|6|2.0
Luke's just not a farmer, Owen.|Luke non è un agricoltore, Owen.|6|2.0
He has too much of his father in him.|Somiglia troppo a suo padre.|6|2.0
That's what I'm afraid of.|È quello che temo.|6|2.0
What are you doing hiding back there?|Che ci fai nascosto là dietro?|6|2.0
It wasn't my fault, sir.|Non è stata colpa mia, padroncino.|6|2.0
Please don't deactivate me.|Ti prego, non disattivarmi.|6|2.0
I told him not to go, but he's faulty, malfunctioning.|Gli ho detto di non andare, ma dev'essere difettoso.|6|2.0
Kept babbling on about his mission.|Blaterava della sua missione.|6|2.0
Oh, no.|Oh, no.|6|2.0
That R2 unit has always been a problem.|Quell'unità R2 è sempre stata un problema.|6|2.0
These astrodroids are getting quite out of hand.|Questi astrodroidi sono difficili da controllare.|6|2.0
Even I can't understand their logic at times.|Perfino io non capisco la loro logica a volte.|6|2.0
How could I be so stupid? He's nowhere in sight.|Como ho potuto essere tanto stupido? È scomparso.|6|2.0
Blast it.|Accidenti.|6|2.0
Couldn't we go after him?|Non possiamo inseguirlo?|6|2.0
It's too dangerous with the Sandpeople around.|È pericoloso con i Sabbipodi in giro.|6|2.0
We'll have to wait till morning.|Dovremo aspettare domattina.|6|2.0
Luke, I'm shutting the power down.|Luke, spengo il generatore.|6|2.0
I'll be there in a few minutes.|Vengo subito.|6|2.0
Boy, am I gonna get it.|Ora sì che sarò nei guai.|6|2.0
That droid's gonna cause me trouble.|Quel droide mi metterà nei guai.|6|2.0
He excels at that, sir.|È la sua specialità, padroncino.|6|2.0
Come on.|Andiamo.|6|2.0
Have you seen Luke this morning?|Hai visto Luke stamattina?|6|2.0
He said he had things to do before he started today, so he left early.|Aveva delle cose da fare prima del lavoro, ed è uscito presto.|6|2.0
Did he take those new droids with him?|Ha portato i droidi con sé?|6|2.0
I think so.|Credo di sì.|6|2.0
He better have those units in the south range repaired by midday...|Se non saranno sul crinale sud in perfette condizioni a mezzogiorno...|6|2.0
or there'll be hell to pay.|saranno guai.|6|2.0
There's a droid on the scanner. Dead ahead.|C'è un droide sullo schermo. Dritto davanti a noi.|6|2.0
It might be our little R2 unit. Hit the accelerator.|Potrebbe essere il nostro R2. Accelera.|6|2.0
Where do you think you're going?|Ehi, dove credi di andare?|6|2.0
Master Luke is your rightful owner now.|Adesso appartieni di diritto al padroncino Luke.|6|2.0
We'll have no more of this Obi-Wan Kenobi gibberish.|Basta con questo vaneggiare di Obi-Wan Kenobi.|6|2.0
Don't talk to me of your mission.|E non parlarmi più della tua missione.|6|2.0
You're fortunate he doesn't blast you into a million pieces right here.|Sei fortunato se non ti annienta qui in mezzo al deserto.|6|2.0
No. It's all right, but I think we'd better go.|No. Non fa niente, ma sarà meglio andare.|6|2.0
What's wrong with him now?|E ora che gli prende?|6|2.0
There are several creatures approaching from the southeast.|Ci sono varie creature che si avvicinano da sud-est.|6|2.0
Sandpeople. Or worse.|Sabbipodi. O peggio.|6|2.0
Come on. Let's go have a look.|Forza, diamo un'occhiata.|6|2.0
Come on.|Andiamo.|6|2.0
There are two Banthas down there, but I don't see any...|Ci sono due Bantha laggiù, ma non vedo...|6|2.0
Wait a second.|Un momento.|6|2.0
They're Sandpeople all right. I can see one of them now.|Sono proprio Sabbipodi. Ne vedo uno...|6|2.0
Hello there.|Salve.|6|2.0
Come here, my little friend. Don't be afraid.|Vieni qui, mio piccolo amico. Non aver paura.|6|2.0
Don't worry. He'll be all right.|Non ti preoccupare. Se la caverà.|6|2.0
Rest easy, son. You've had a busy day.|Sta' calmo, figliolo. Te la sei vista brutta.|6|2.0
You're fortunate to be all in one piece.|Sei fortunato ad essere ancora tutto intero.|6|2.0
Ben? Ben Kenobi?|Ben? Ben Kenobi?|6|2.0
Boy, am I glad to see you.|Come sono contento di vederti.|6|2.0
The Jundland Wastes are not to be travelled lightly.|La desolazione dello Jundland non va attraversata alla leggera.|6|2.0
Tell me, young Luke, what brings you out this far?|Dimmi, giovane Luke, cosa ti porta fino a qui?|6|2.0
This little droid.|Questo piccolo droide.|6|2.0
He's searching for his former master...|Sta cercando il suo vecchio padrone...|6|2.0
but I've never seen such devotion in a droid.|ma non ho mai visto un droide tanto devoto.|6|2.0
He claims to be the property of an Obi-Wan Kenobi.|Dice di appartenere ad un certo Obi-Wan Kenobi.|6|2.0
Is he a relative of yours? Do you know who he's talking about?|È un tuo parente? Sai di cosa parli?|6|2.0
Obi-Wan Kenobi?|Obi-Wan Kenobi?|6|2.0
Obi-Wan.|Obi-Wan.|6|2.0
Now, that's a name I've not heard in a long time.|Ecco un nome che non sentivo da tanto tempo.|6|2.0
A long time.|Tanto tempo.|6|2.0
I think my uncle knows him. He said he was dead.|Credo che mio zio lo conosca. Mi ha detto che è morto.|6|2.0
He's not dead.|Non è morto.|6|2.0
Not yet.|Non ancora.|6|2.0
You know him?|Lo conosci?|6|2.0
Of course I know him.|Certo che lo conosco.|6|2.0
He's me.|Lui è me.|6|2.0
I haven't gone by the name of Obi-Wan...|Non uso il nome Obi-Wan...|6|2.0
since, oh, before you were born.|da prima della tua nascita.|6|2.0
Then the droid does belong to you.|Allora questo droide ti appartiene.|6|2.0
I don't seem to remember ever owning a droid.|Non mi pare di ricordare di aver mai posseduto un droide.|6|2.0
Very interesting.|Molto interessante.|6|2.0
I think we better get indoors.|Sarà meglio mettersi al riparo.|6|2.0
The Sandpeople are easily startled...|I Sabbiposi si spaventano facilmente...|6|2.0
but they'll soon be back, and in greater numbers.|ma torneranno presto, e saranno più numerosi.|6|2.0
3PO.|3PO.|6|2.0
Where am I? I must have taken a bad step.|Dove sono? Devo aver fatto un passo falso.|6|2.0
Can you stand? We've gotta get out of here before the Sandpeople return.|Riesci ad alzarti? Dobbiamo andarcene prima che tornino i Sabbipodi.|6|2.0
I don't think I can make it. You go on, Master Luke.|Non credo di farcela. Vai pure, padroncino Luke.|6|2.0
There's no sense in you risking yourself on my account. I'm done for.|Non metterti in pericolo per me. Io sono spacciato.|6|2.0
No, you're not. What kind of talk is that?|Niente affatto. Che razza di discorsi sono?|6|2.0
Quickly. They're on the move.|Presto. Si stanno muovendo.|6|2.0
My father didn't fight in the wars. He was a navigator on a spice freighter.|Mio padre non ha fatto la guerra. Era navigatore su un'astronave da carico.|6|2.0
That's what your uncle told you. He didn't hold with your father's ideals.|Così ti ha detto tuo zio. Non condivideva gli ideali di tuo padre.|6|2.0
Thought he should have stayed here and not gotten involved.|Avrebbe preferito che restasse qui e non si facesse coinvolgere.|6|2.0
You fought in the Clone Wars?|Hai fatto le Guerre dei Cloni?|6|2.0
Yes.|Già.|6|2.0
I was once a Jedi knight, the same as your father.|Un tempo ero un cavaliere Jedi, come tuo padre.|6|2.0
I wish I'd known him.|Vorrei averlo conosciuto.|6|2.0
He was the best starpilot in the galaxy...|Era il miglior pilota interstellare della galassia...|6|2.0
and a cunning warrior.|e un astuto guerriero.|6|2.0
I understand you've become quite a good pilot yourself.|So che sei un pilota niente male anche tu.|6|2.0
And he was a good friend.|Ed era un buon amico.|6|2.0
Which reminds me...|A proposito...|6|2.0
I have something here for you.|ho qui qualcosa per te.|6|2.0
Your father wanted you to have this when you were old enough...|Tuo padre mi ha chiesto di dartela quando avessi avuto l'età giusta...|6|2.0
but your uncle wouldn't allow it.|ma tuo zio non ha voluto.|6|2.0
He feared you might follow old Obi-Wan...|Temeva che seguissi il vecchio Obi-Wan...|6|2.0
on some damn-fool idealistic crusade, like your father did.|in qualche folle crociata idealistica come ha fatto tuo padre.|6|2.0
Sir, if you'll not be needing me, I'll close down for a while.|Padroncino, se non hai bisogno di me, mi disattivo per un po'.|6|2.0
Go ahead.|Fa' pure.|6|2.0
What is it?|Che cos'è?|6|2.0
It's your father's lightsabre.|È la spada laser di tuo padre.|6|2.0
