Pony trekking or camping|Pony trekking o campeggio|6|2.00
Or simply watching TV|O semplicemente guardare la TV|6|2.00
I said "England"!|Ho detto "Inghilterra"!|6|2.00
Huh? Oh, sorry, excuse us for all this.|Come? Oh, scusi, ci scusi di tutto questo.|6|2.00
Steady... and... over we go.|Fermo... e... Andiamo oltre.|6|2.00
Well taken, Patsy ... and canter ... and trot.|Bene così, Patsy ... al galoppo ... al trotto.|6|2.00
Well done.|Ben fatto.|6|2.00
Hello!|Elihà!|6|2.00
Who goes there?|Che è?|6|2.00
I am Arthur, King of the Britons,|Sona Artù, re dei Britanni,|6|2.00
lord and ruler of all.|signore e dominatore di tutto.|6|2.00
Of England and Scotland.|Dell' Inghilterra e Scozia|6|2.00
and even (of) tiny little bits of Gaul.|e persino di un piccolissimo pezzetto di Gallia.|6|2.00
And I'm the emperor of Norway.|E io sono l'imperatore di Norvegia.|6|2.00
Bugger off!|Vaffanculo!|6|2.00
He is Arthur, King of the Britons,|Lui è Artù, re dei Britanni,|6|2.00
and we are out seeking men (we are in tour to search for men)|e siamo in giro a cercare uomini.|6|2.00
Very strong men and very able.|Uomini molto forti e molto abili.|6|2.00
To sit at our very very very round table.|Che siedano alla nostra tavola molto molto molto rotonda.|6|2.00
What is it you want?|Cos'è che vuoi?|6|2.00
I'm looking for men.|Sto cercando uomini.|6|2.00
I had a feeling...|Lo immaginavo...|6|2.00
We have ridden the length and breadth of the land (for miles and miles for the regions)|Abbiamo cavalcato per miglia e miglia per la regione|6|2.00
alla recierca di cavalieri|in search of knights|6|2.00
che si uniscano alla mia corte a Camelot|to join me at my court in Camelot|6|2.00
I must speak to your lord and master.|Devo parlare col tuo signore e padrone.|6|2.00
What? Riding on a horse?|Come? Cavalcando un cavallo?|6|2.00
Yes.|Sì.|6|2.00
You're using coconuts!|State usando noci di cocco!|6|2.00
What?|Cosa?|6|2.00
You've got two empty halves of coconut|Avete due mezzi gusci di noce di cocco|6|2.00
and you're banging them together.|e li state battendo insieme.|6|2.00
So?|E allora?|6|2.00
We have ridden since the snows of winter covered this land,|Cavalchiamo da quando le nevi dell'inverno hanno coperto questa terra,|6|2.00
through (across) the kingdom of Mercia,|attraverso il regno di Mercia,|6|2.00
Where did you get the coconuts?|Dove avete preso le noci di cocco?|6|2.00
We found them.|Le abbiamo trovate.|6|2.00
Found them!? In Mercia? The coconut's tropical.|Trovate? In Mercia? La noce di cocco è tropicale.|6|2.00
What do you mean?|Cosa vuoi dire?|6|2.00
This is a temperate zone.|Questa è una zona a clima temperato.|6|2.00
The swallow flies south with the sun (warmth)|La rondine vola a sud col caldo|6|2.00
and the house marten or the flutter?|e il balestruccio o il piviere|6|2.00
may seek warm climates in winter|cercano climi caldi d'inverno|6|2.00
yet these are not strangers to our land|eppure non sono estranei alla nostra terra|6|2.00
Are you suggesting coconuts migrate?|Staresti suggerendo che le noci di cocco migrino?|6|2.00
Not at all.|Niente affatto.|6|2.00
They could be carried (to here).|Possono venir trasportate.|6|2.00
What? A swallow carrying a coconut?|Come? Una rondine che porta una noce di cocco?|6|2.00
It could grip it by the husk.|Potrebbe afferrarla per il guscio.|6|2.00
It's not a question (the point is not) where it grips it.|Il punto non è dove l'afferra.|6|2.00
It's a simple question of weight (ratios).|È una semplice questione di peso.|6|2.00
A 5-ounce bird cannot carry a one pound (half kilo) coconut (fruit).|Un uccello da un etto e mezzo non può portare un frutto di mezzo chilo.|6|2.00
Well, it doesn't matter.|Beh, non importa.|6|2.00
Go tell your master that Arthur from the court of Camelot is here.|Va' a dire al tuo padrone che Artù dalla corte di Camelot è qui.|6|2.00
Listen! In order to maintain airspeed velocity,|Ascolta! Per mantenere la stessa velocità aerea,|6|2.00
a swallow needs to beat its wings forty-three times every second.|una rondine deve sbattere le ali quaranta tre volte al secondo.|6|2.00
Right?|Giusto?|6|2.00
Please!|Per favore!|6|2.00
Am I right?|Ha ragione?|6|2.00
I'm not interested!|Non m'interessa.|6|2.00
It could be carried by an African swallow.|Potrebbe essere portata da rondine africana.|6|2.00
Oh, sure, an African swallow may be (could),|Oh, certo, una rondine africana potrebbe,|6|2.00
but not a European swallow.|ma non una rondine europea.|6|2.00
That's my point (lit: I mean this = I want to say this)|Voglio dir questo.|6|2.00
Wonderful bird, the african swallow.|Fantastico uccello, la rondine africana.|6|2.00
Lovely plummage.|Bellissimo piumaggio.|6|2.00
The plummage doesn't enter into it.|Il piumaggio non c'entra.|6|2.00
Besides, african swallows are non migratory.|E comunque le rondini africane non sono migratorie.|6|2.00
Oh, right.|Oh, giusto.|6|2.00
So, they couldn't manage to carry it anyway.|Comunque non riuscirebbero a portarla.|6|2.00
Will ask your master if he wants to join my court at Camelot?|Vuoi chiedere al tuo padrone se vuole unirsi alla mia corte a Camelot?|6|2.00
Wait a minute!|Un momento!|6|2.00
Suppose that two swallows carry it together?|Supponi che ci siano due rondini a portarla insieme?|6|2.00
No, they'd have to have it on a line.|No, dovrebbero metterla su un filo.|6|2.00
Simple, they just use a strand of fiber.|Semplice, dovrebbero usare una corda per afferrarla.|6|2.00
What, held under the dorsal guiding feathers?|Come, tenuta sotto le penne dorsali?|6|2.00
Why not?|Perché no?|6|2.00
Who was that then?|Chi era quello comunque.|6|2.00
That was a king.|Era un re.|6|2.00
How can you tell?|Come fai a dirlo?|6|2.00
He hasn't got shit all over him.|Perché non è ricoperto di merda.|6|2.00
